Unnamed: 0,institute_type,round_no,Branch,quota,category,Closing_CutOff,location,College Name
6335,Private,1,Chemical Engineering,Other,LOBC,80,Jalna,"Institute of Chemical Technology, Mumbai Marathwada off Campus"
6336,Private,1,Chemical Engineering,Other,EWS,87,Jalna,"Institute of Chemical Technology, Mumbai Marathwada off Campus"
6337,Private,1,Civil Engineering,Home,OPEN,13,Jalna,Matsyodari Shikshan Sansatha's college of engineering and technology
6338,Private,1,Civil Engineering,Home,VJ,4,Jalna,Matsyodari Shikshan Sansatha's college of engineering and technology
6339,Private,1,Civil Engineering,Home,NT2,4,Jalna,Matsyodari Shikshan Sansatha's college of engineering and technology
6340,Private,1,Civil Engineering,Home,LOPEN,25,Jalna,Matsyodari Shikshan Sansatha's college of engineering and technology
6341,Private,1,Civil Engineering,Other,OPEN,14,Jalna,Matsyodari Shikshan Sansatha's college of engineering and technology
6342,Private,1,Civil Engineering,Other,SC,6,Jalna,Matsyodari Shikshan Sansatha's college of engineering and technology
6343,Private,1,Civil Engineering,Other,VJ,1,Jalna,Matsyodari Shikshan Sansatha's college of engineering and technology
6344,Private,1,Civil Engineering,Other,LOPEN,26,Jalna,Matsyodari Shikshan Sansatha's college of engineering and technology
6345,Private,1,Civil Engineering,Other,EWS,14,Jalna,Matsyodari Shikshan Sansatha's college of engineering and technology
6346,Private,1,Computer Science and Engineering,Home,OPEN,64,Jalna,Matsyodari Shikshan Sansatha's college of engineering and technology
6347,Private,1,Computer Science and Engineering,Home,SC,41,Jalna,Matsyodari Shikshan Sansatha's college of engineering and technology
6348,Private,1,Computer Science and Engineering,Home,VJ,35,Jalna,Matsyodari Shikshan Sansatha's college of engineering and technology
6349,Private,1,Computer Science and Engineering,Home,NT1,54,Jalna,Matsyodari Shikshan Sansatha's college of engineering and technology
6350,Private,1,Computer Science and Engineering,Home,NT2,44,Jalna,Matsyodari Shikshan Sansatha's college of engineering and technology
6351,Private,1,Computer Science and Engineering,Home,NT3,60,Jalna,Matsyodari Shikshan Sansatha's college of engineering and technology
6352,Private,1,Computer Science and Engineering,Home,OBC,35,Jalna,Matsyodari Shikshan Sansatha's college of engineering and technology
6353,Private,1,Computer Science and Engineering,Home,LOPEN,67,Jalna,Matsyodari Shikshan Sansatha's college of engineering and technology
6354,Private,1,Computer Science and Engineering,Home,LOBC,28,Jalna,Matsyodari Shikshan Sansatha's college of engineering and technology
6355,Private,1,Computer Science and Engineering,Other,OPEN,47,Jalna,Matsyodari Shikshan Sansatha's college of engineering and technology
6356,Private,1,Computer Science and Engineering,Other,SC,29,Jalna,Matsyodari Shikshan Sansatha's college of engineering and technology
6357,Private,1,Computer Science and Engineering,Other,VJ,44,Jalna,Matsyodari Shikshan Sansatha's college of engineering and technology
6358,Private,1,Computer Science and Engineering,Other,NT2,35,Jalna,Matsyodari Shikshan Sansatha's college of engineering and technology
6359,Private,1,Computer Science and Engineering,Other,OBC,27,Jalna,Matsyodari Shikshan Sansatha's college of engineering and technology
6360,Private,1,Computer Science and Engineering,Other,LOPEN,60,Jalna,Matsyodari Shikshan Sansatha's college of engineering and technology
6361,Private,1,Computer Science and Engineering,Other,LOBC,58,Jalna,Matsyodari Shikshan Sansatha's college of engineering and technology
6362,Private,1,Computer Science and Engineering,Other,EWS,72,Jalna,Matsyodari Shikshan Sansatha's college of engineering and technology
6363,Private,1,Electrical Engineering,Home,OPEN,48,Jalna,Matsyodari Shikshan Sansatha's college of engineering and technology
6364,Private,1,Electrical Engineering,Home,SC,1,Jalna,Matsyodari Shikshan Sansatha's college of engineering and technology
6365,Private,1,Electrical Engineering,Home,NT1,38,Jalna,Matsyodari Shikshan Sansatha's college of engineering and technology
6366,Private,1,Electrical Engineering,Home,NT2,41,Jalna,Matsyodari Shikshan Sansatha's college of engineering and technology
6367,Private,1,Electrical Engineering,Home,NT3,31,Jalna,Matsyodari Shikshan Sansatha's college of engineering and technology
6368,Private,1,Electrical Engineering,Home,OBC,8,Jalna,Matsyodari Shikshan Sansatha's college of engineering and technology
6369,Private,1,Electrical Engineering,Home,LOPEN,42,Jalna,Matsyodari Shikshan Sansatha's college of engineering and technology
6370,Private,1,Electrical Engineering,Other,OPEN,32,Jalna,Matsyodari Shikshan Sansatha's college of engineering and technology
6371,Private,1,Electrical Engineering,Other,OBC,21,Jalna,Matsyodari Shikshan Sansatha's college of engineering and technology
6372,Private,1,Electrical Engineering,Other,LOPEN,46,Jalna,Matsyodari Shikshan Sansatha's college of engineering and technology
6373,Private,1,Electrical Engineering,Other,EWS,55,Jalna,Matsyodari Shikshan Sansatha's college of engineering and technology
6374,Private,1,Mechanical Engineering,Home,OPEN,5,Jalna,Matsyodari Shikshan Sansatha's college of engineering and technology
6375,Private,1,Mechanical Engineering,Home,LOPEN,4,Jalna,Matsyodari Shikshan Sansatha's college of engineering and technology
6376,Private,1,Mechanical Engineering,Other,OPEN,13,Jalna,Matsyodari Shikshan Sansatha's college of engineering and technology
6377,Private,1,Mechanical Engineering,Other,EWS,15,Jalna,Matsyodari Shikshan Sansatha's college of engineering and technology
6378,Private,1,Civil Engineering,Home,OPEN,4,Kolhapur,"Department of Technology, Shivaji University, Kolhapur"
6379,Private,1,Civil Engineering,Home,LOPEN,41,Kolhapur,"Department of Technology, Shivaji University, Kolhapur"
6380,Private,1,Civil Engineering,Other,OPEN,4,Kolhapur,"Department of Technology, Shivaji University, Kolhapur"
6381,Private,1,Civil Engineering,Other,EWS,18,Kolhapur,"Department of Technology, Shivaji University, Kolhapur"
6382,Private,1,Computer Science and Technology,Home,OPEN,80,Kolhapur,"Department of Technology, Shivaji University, Kolhapur"
6383,Private,1,Computer Science and Technology,Home,SC,61,Kolhapur,"Department of Technology, Shivaji University, Kolhapur"
6384,Private,1,Computer Science and Technology,Home,VJ,56,Kolhapur,"Department of Technology, Shivaji University, Kolhapur"
6385,Private,1,Computer Science and Technology,Home,NT1,74,Kolhapur,"Department of Technology, Shivaji University, Kolhapur"
6386,Private,1,Computer Science and Technology,Home,NT2,75,Kolhapur,"Department of Technology, Shivaji University, Kolhapur"
6387,Private,1,Computer Science and Technology,Home,NT3,32,Kolhapur,"Department of Technology, Shivaji University, Kolhapur"
6388,Private,1,Computer Science and Technology,Home,OBC,70,Kolhapur,"Department of Technology, Shivaji University, Kolhapur"
6389,Private,1,Computer Science and Technology,Home,LOPEN,82,Kolhapur,"Department of Technology, Shivaji University, Kolhapur"
6390,Private,1,Computer Science and Technology,Home,LOBC,75,Kolhapur,"Department of Technology, Shivaji University, Kolhapur"
6391,Private,1,Computer Science and Technology,Other,OPEN,86,Kolhapur,"Department of Technology, Shivaji University, Kolhapur"
6392,Private,1,Computer Science and Technology,Other,SC,79,Kolhapur,"Department of Technology, Shivaji University, Kolhapur"
6393,Private,1,Computer Science and Technology,Other,VJ,80,Kolhapur,"Department of Technology, Shivaji University, Kolhapur"
6394,Private,1,Computer Science and Technology,Other,NT2,62,Kolhapur,"Department of Technology, Shivaji University, Kolhapur"
6395,Private,1,Computer Science and Technology,Other,OBC,80,Kolhapur,"Department of Technology, Shivaji University, Kolhapur"
6396,Private,1,Computer Science and Technology,Other,LOPEN,81,Kolhapur,"Department of Technology, Shivaji University, Kolhapur"
6397,Private,1,Computer Science and Technology,Other,LOBC,81,Kolhapur,"Department of Technology, Shivaji University, Kolhapur"
6398,Private,1,Computer Science and Technology,Other,EWS,83,Kolhapur,"Department of Technology, Shivaji University, Kolhapur"
6399,Private,1,Electronics and telecommunication,Home,OPEN,72,Kolhapur,"Department of Technology, Shivaji University, Kolhapur"
6400,Private,1,Electronics and telecommunication,Home,SC,14,Kolhapur,"Department of Technology, Shivaji University, Kolhapur"
6401,Private,1,Electronics and telecommunication,Home,NT1,63,Kolhapur,"Department of Technology, Shivaji University, Kolhapur"
6402,Private,1,Electronics and telecommunication,Home,NT2,67,Kolhapur,"Department of Technology, Shivaji University, Kolhapur"
6403,Private,1,Electronics and telecommunication,Home,OBC,59,Kolhapur,"Department of Technology, Shivaji University, Kolhapur"
6404,Private,1,Electronics and telecommunication,Home,LOPEN,72,Kolhapur,"Department of Technology, Shivaji University, Kolhapur"
6405,Private,1,Electronics and telecommunication,Home,LOBC,45,Kolhapur,"Department of Technology, Shivaji University, Kolhapur"
6406,Private,1,Electronics and telecommunication,Other,OPEN,75,Kolhapur,"Department of Technology, Shivaji University, Kolhapur"
6407,Private,1,Electronics and telecommunication,Other,SC,48,Kolhapur,"Department of Technology, Shivaji University, Kolhapur"
6408,Private,1,Electronics and telecommunication,Other,VJ,18,Kolhapur,"Department of Technology, Shivaji University, Kolhapur"
6409,Private,1,Electronics and telecommunication,Other,NT1,56,Kolhapur,"Department of Technology, Shivaji University, Kolhapur"
6410,Private,1,Electronics and telecommunication,Other,NT2,66,Kolhapur,"Department of Technology, Shivaji University, Kolhapur"
6411,Private,1,Electronics and telecommunication,Other,OBC,68,Kolhapur,"Department of Technology, Shivaji University, Kolhapur"
6412,Private,1,Electronics and telecommunication,Other,LOPEN,79,Kolhapur,"Department of Technology, Shivaji University, Kolhapur"
6413,Private,1,Electronics and telecommunication,Other,LOBC,70,Kolhapur,"Department of Technology, Shivaji University, Kolhapur"
6414,Private,1,Electronics and telecommunication,Other,EWS,75,Kolhapur,"Department of Technology, Shivaji University, Kolhapur"
6415,Private,1,Food Technology,Home,OPEN,26,Kolhapur,"Department of Technology, Shivaji University, Kolhapur"
6416,Private,1,Food Technology,Home,LOPEN,33,Kolhapur,"Department of Technology, Shivaji University, Kolhapur"
6417,Private,1,Food Technology,Other,OPEN,53,Kolhapur,"Department of Technology, Shivaji University, Kolhapur"
6418,Private,1,Food Technology,Other,SC,25,Kolhapur,"Department of Technology, Shivaji University, Kolhapur"
6419,Private,1,Food Technology,Other,ST,16,Kolhapur,"Department of Technology, Shivaji University, Kolhapur"
6420,Private,1,Food Technology,Other,NT1,36,Kolhapur,"Department of Technology, Shivaji University, Kolhapur"
6421,Private,1,Food Technology,Other,NT3,25,Kolhapur,"Department of Technology, Shivaji University, Kolhapur"
6422,Private,1,Food Technology,Other,OBC,2,Kolhapur,"Department of Technology, Shivaji University, Kolhapur"
6423,Private,1,Food Technology,Other,LOPEN,62,Kolhapur,"Department of Technology, Shivaji University, Kolhapur"
6424,Private,1,Food Technology,Other,LOBC,51,Kolhapur,"Department of Technology, Shivaji University, Kolhapur"
6425,Private,1,Food Technology,Other,EWS,63,Kolhapur,"Department of Technology, Shivaji University, Kolhapur"
6426,Private,1,Chemical Engineering,Home,OPEN,1,Kolhapur,"Department of Technology, Shivaji University, Kolhapur"
6427,Private,1,Chemical Engineering,Home,LOPEN,6,Kolhapur,"Department of Technology, Shivaji University, Kolhapur"
6428,Private,1,Chemical Engineering,Other,OPEN,3,Kolhapur,"Department of Technology, Shivaji University, Kolhapur"
6429,Private,1,Chemical Engineering,Other,LOPEN,37,Kolhapur,"Department of Technology, Shivaji University, Kolhapur"
6430,Private,1,Chemical Engineering,Other,EWS,1,Kolhapur,"Department of Technology, Shivaji University, Kolhapur"
6431,Private,1,Mechanical Engineering,Home,OPEN,17,Kolhapur,"Department of Technology, Shivaji University, Kolhapur"
6432,Private,1,Mechanical Engineering,Home,OBC,16,Kolhapur,"Department of Technology, Shivaji University, Kolhapur"
6433,Private,1,Mechanical Engineering,Home,LOPEN,20,Kolhapur,"Department of Technology, Shivaji University, Kolhapur"
6434,Private,1,Mechanical Engineering,Other,OPEN,16,Kolhapur,"Department of Technology, Shivaji University, Kolhapur"
6435,Private,1,Mechanical Engineering,Other,LOPEN,12,Kolhapur,"Department of Technology, Shivaji University, Kolhapur"
6436,Private,1,Mechanical Engineering,Other,EWS,42,Kolhapur,"Department of Technology, Shivaji University, Kolhapur"
6437,Private,1,Civil Engineering,Other,OPEN,26,Kolhapur,D. Y. Patil College of Engineering and Technology 
6438,Private,1,Civil Engineering,Other,SC,3,Kolhapur,D. Y. Patil College of Engineering and Technology 
6439,Private,1,Civil Engineering,Other,NT2,19,Kolhapur,D. Y. Patil College of Engineering and Technology 
6440,Private,1,Civil Engineering,Other,OBC,5,Kolhapur,D. Y. Patil College of Engineering and Technology 
6441,Private,1,Civil Engineering,Other,LOPEN,25,Kolhapur,D. Y. Patil College of Engineering and Technology 
6442,Private,1,Civil Engineering,Other,EWS,35,Kolhapur,D. Y. Patil College of Engineering and Technology 
6443,Private,1,Computer Science and Engineering,Other,OPEN,88,Kolhapur,D. Y. Patil College of Engineering and Technology 
6444,Private,1,Computer Science and Engineering,Other,SC,78,Kolhapur,D. Y. Patil College of Engineering and Technology 
6445,Private,1,Computer Science and Engineering,Other,VJ,72,Kolhapur,D. Y. Patil College of Engineering and Technology 
6446,Private,1,Computer Science and Engineering,Other,NT1,86,Kolhapur,D. Y. Patil College of Engineering and Technology 
6447,Private,1,Computer Science and Engineering,Other,NT2,85,Kolhapur,D. Y. Patil College of Engineering and Technology 
6448,Private,1,Computer Science and Engineering,Other,NT3,68,Kolhapur,D. Y. Patil College of Engineering and Technology 
6449,Private,1,Computer Science and Engineering,Other,OBC,84,Kolhapur,D. Y. Patil College of Engineering and Technology 
6450,Private,1,Computer Science and Engineering,Other,LOPEN,89,Kolhapur,D. Y. Patil College of Engineering and Technology 
6451,Private,1,Computer Science and Engineering,Other,LOBC,85,Kolhapur,D. Y. Patil College of Engineering and Technology 
6452,Private,1,Computer Science and Engineering,Other,EWS,90,Kolhapur,D. Y. Patil College of Engineering and Technology 
6453,Private,1,Electronics and telecommunication,Other,OPEN,80,Kolhapur,D. Y. Patil College of Engineering and Technology 
